Id,Category
1204,3
1205,2
1206,0
1207,0
1208,2
1209,2
1210,0
1211,9
1212,7
1213,4
1214,9
1215,9
1216,1
1217,0
1218,4
1219,4
1220,7
1221,7
1222,7
1223,6
1224,9
1225,8
1226,5
1227,8
1228,0
1229,9
1230,1
1231,4
1232,1
1233,9
1234,1
1235,1
1236,4
1237,7
1238,7
1239,9
1240,7
1241,1
1242,2
1243,7
1244,2
1245,5
1246,9
1247,7
1248,7
1249,5
1250,0
1251,5
1252,2
1253,3
1254,6
1255,9
1256,7
1257,1
1258,7
1259,3
1260,9
1261,6
1262,1
1263,4
1264,1
1265,8
1266,9
1267,0
1268,5
1269,9
1270,6
1271,4
1272,5
1273,3
1274,6
1275,9
1276,4
1277,9
1278,6
1279,9
1280,5
1281,3
1282,3
1283,1
1284,4
1285,9
1286,1
1287,5
1288,1
1289,7
1290,5
1291,7
1292,0
1293,6
1294,0
1295,3
1296,0
1297,5
1298,7
1299,1
1300,9
1301,3
1302,0
1303,4
1304,5
1305,0
1306,2
1307,5
1308,0
1309,5
1310,9
1311,6
1312,6
1313,2
1314,4
1315,7
1316,3
1317,1
1318,9
1319,2
1320,7
1321,9
1322,8
1323,1
1324,1
1325,1
1326,0
1327,5
1328,0
1329,7
1330,6
1331,2
1332,9
1333,4
1334,8
1335,9
1336,2
1337,8
1338,2
1339,3
1340,1
1341,1
1342,5
1343,5
1344,0
1345,1
1346,3
1347,2
1348,2
1349,9
1350,3
1351,8
1352,7
1353,8
1354,2
1355,7
1356,7
1357,1
1358,5
1359,6
1360,4
1361,9
1362,6
1363,5
1364,3
1365,1
1366,9
1367,7
1368,4
1369,3
1370,6
1371,5
1372,3
1373,6
1374,0
1375,0
1376,2
1377,1
1378,1
1379,4
1380,9
1381,7
1382,0
1383,1
1384,6
1385,6
1386,9
1387,2
1388,7
1389,7
1390,5
1391,6
1392,1
1393,6
1394,9
1395,3
1396,9
1397,2
1398,5
1399,9
1400,6
1401,3
1402,6
1403,4
1404,6
1405,9
1406,7
1407,0
1408,6
1409,6
1410,6
1411,3
1412,0
1413,6
1414,0
1415,0
1416,9
1417,4
1418,5
1419,6
1420,4
1421,9
1422,3
1423,2
1424,1
1425,1
1426,0
1427,6
1428,5
1429,9
1430,4
1431,8
1432,5
1433,3
1434,1
1435,9
1436,6
1437,5
1438,7
1439,0
1440,2
1441,0
1442,4
1443,4
1444,4
1445,3
1446,4
1447,6
1448,0
1449,4
1450,5
1451,6
1452,6
1453,2
1454,0
1455,6
1456,3
1457,1
1458,1
1459,5
1460,6
1461,2
1462,3
1463,3
1464,2
1465,1
1466,1
1467,0
1468,7
1469,7
1470,4
1471,4
1472,0
1473,0
1474,9
1475,1
1476,6
1477,6
1478,3
1479,3
1480,8
1481,9
1482,2
1483,6
1484,3
1485,2
1486,8
1487,8
1488,0
1489,0
1490,5
1491,8
1492,4
1493,2
1494,6
1495,6
1496,4
1497,9
1498,6
1499,3
1500,6
1501,5
1502,6
1503,8
1504,7
1505,6
1506,7
1507,3
1508,2
1509,1
1510,0
1511,3
1512,1
1513,3
1514,9
1515,3
1516,9
1517,6
1518,9
1519,2
1520,9
1521,6
1522,3
1523,9
1524,3
1525,9
1526,9
1527,2
1528,4
1529,4
1530,5
1531,7
1532,1
1533,9
1534,0
1535,5
1536,7
1537,1
1538,6
1539,8
1540,9
1541,7
1542,4
1543,4
1544,8
1545,1
1546,6
1547,1
1548,3
1549,3
1550,0
1551,6
1552,7
1553,4
1554,6
1555,9
1556,3
1557,0
1558,7
1559,7
1560,5
1561,2
1562,1
1563,5
1564,7
1565,3
1566,7
1567,2
1568,5
1569,6
1570,4
1571,5
1572,1
1573,7
1574,5
1575,8
1576,8
1577,1
1578,3
1579,6
1580,3
1581,6
1582,3
1583,5
1584,8
1585,2
1586,1
1587,0
1588,6
1589,9
1590,3
1591,5
1592,0
1593,3
1594,9
1595,1
1596,4
1597,3
1598,0
1599,1
1600,3
1601,4
1602,1
1603,4
1604,9
1605,5
1606,2
1607,9
1608,1
1609,6
1610,6
1611,1
1612,0
1613,8
1614,5
1615,1
1616,9
1617,5
1618,0
1619,3
1620,0
1621,1
1622,6
1623,8
1624,3
1625,1
1626,4
1627,8
1628,6
1629,9
1630,1
1631,9
1632,2
1633,7
1634,9
1635,4
1636,0
1637,5
1638,4
1639,1
1640,4
1641,1
1642,6
1643,7
1644,7
1645,1
1646,7
1647,7
1648,6
1649,1
1650,5
1651,2
1652,8
1653,9
1654,4
1655,2
1656,1
1657,0
1658,6
1659,5
1660,2
1661,7
1662,2
1663,0
1664,3
1665,2
1666,7
1667,7
1668,5
1669,6
1670,7
1671,3
1672,0
1673,7
1674,8
1675,4
1676,5
1677,8
1678,6
1679,0
1680,9
1681,5
1682,5
1683,5
1684,7
1685,5
1686,4
1687,1
1688,8
1689,0
1690,1
1691,3
1692,2
1693,9
1694,3
1695,1
1696,9
1697,3
1698,9
1699,4
1700,9
1701,5
1702,3
1703,1
1704,9
1705,4
1706,4
1707,9
1708,8
1709,1
1710,9
1711,2
1712,3
1713,1
1714,7
1715,9
1716,6
1717,3
1718,1
1719,8
1720,0
1721,0
1722,3
1723,0
1724,5
1725,3
1726,7
1727,3
1728,4
1729,9
1730,1
1731,8
1732,9
1733,5
1734,9
1735,6
1736,5
1737,8
1738,2
1739,4
1740,2
1741,0
1742,5
1743,0
1744,9
1745,6
1746,5
1747,7
1748,7
1749,1
1750,9
1751,6
1752,2
1753,0
1754,2
1755,2
1756,8
1757,5
1758,2
1759,4
1760,2
1761,4
1762,3
1763,1
1764,5
1765,6
1766,9
1767,7
1768,2
1769,1
1770,6
1771,3
1772,4
1773,9
1774,0
1775,5
1776,6
1777,2
1778,2
1779,1
1780,1
1781,1
1782,9
1783,1
1784,2
1785,6
1786,0
1787,5
1788,3
1789,6
1790,6
1791,0
1792,4
1793,8
1794,9
1795,9
1796,1
1797,1
1798,9
1799,6
1800,4
1801,1
1802,6
1803,7
1804,1
1805,9
1806,6
1807,3
1808,1
1809,8
1810,3
1811,1
1812,4
1813,7
1814,5
1815,8
1816,6
1817,7
1818,3
1819,4
1820,1
1821,5
1822,7
1823,1
1824,4
1825,5
1826,4
1827,6
1828,4
1829,2
1830,2
1831,2
1832,5
1833,9
1834,0
1835,3
1836,3
1837,6
1838,9
1839,8
1840,9
1841,2
1842,8
1843,7
1844,3
1845,4
1846,3
1847,0
1848,8
1849,8
1850,4
1851,9
1852,9
1853,8
1854,7
1855,4
1856,8
1857,2
1858,5
1859,0
1860,8
1861,0
1862,0
1863,8
1864,0
1865,1
1866,2
1867,7
1868,0
1869,0
1870,3
1871,5
1872,8
1873,0
1874,9
1875,1
1876,4
1877,9
1878,8
1879,6
1880,7
1881,6
1882,0
1883,6
1884,0
1885,6
1886,0
1887,8
1888,3
1889,6
1890,0
1891,9
1892,4
1893,4
1894,3
1895,9
1896,2
1897,7
1898,9
1899,3
1900,0
1901,5
1902,2
1903,1
1904,5
1905,0
1906,5
1907,9
1908,1
1909,9
1910,2
1911,5
1912,1
1913,7
1914,1
1915,7
1916,2
1917,0
1918,0
1919,8
1920,8
1921,2
1922,3
1923,9
1924,4
1925,9
1926,9
1927,5
1928,1
1929,4
1930,9
1931,4
1932,2
1933,6
1934,2
1935,4
1936,5
1937,9
1938,0
1939,7
1940,5
1941,4
1942,7
1943,1
1944,7
1945,4
1946,9
1947,5
1948,4
1949,6
1950,3
1951,1
1952,0
1953,0
1954,3
1955,0
1956,9
1957,8
1958,6
1959,0
1960,6
1961,7
1962,5
1963,8
1964,6
1965,9
1966,9
1967,4
1968,9
1969,4
1970,6
1971,5
1972,6
1973,4
1974,7
1975,5
1976,1
1977,9
1978,4
1979,3
1980,2
1981,4
1982,9
1983,5
1984,0
1985,4
1986,0
1987,4
1988,9
1989,3
1990,2
1991,3
1992,6
1993,6
1994,4
1995,5
1996,2
1997,6
1998,4
1999,9
2000,1
2001,4
2002,5
2003,9
2004,2
2005,2
2006,1
2007,4
2008,3
2009,2
2010,0
2011,6
2012,2
2013,2
2014,5
2015,8
2016,7
2017,6
2018,1
2019,8
2020,3
2021,1
2022,6
2023,3
2024,4
2025,7
2026,1
2027,1
2028,1
2029,8
2030,6
2031,0
2032,5
2033,7
2034,1
2035,5
2036,8
2037,6
2038,2
2039,9
2040,1
2041,1
2042,1
2043,8
2044,0
2045,6
2046,2
2047,4
2048,7
2049,1
2050,6
2051,7
2052,9
2053,9
2054,5
2055,9
2056,4
2057,7
2058,4
2059,3
2060,8
2061,1
2062,1
2063,6
2064,3
2065,4
2066,1
2067,0
2068,5
2069,9
2070,5
2071,1
2072,1
2073,4
2074,0
2075,0
2076,1
2077,7
2078,0
2079,0
2080,7
2081,5
2082,7
2083,1
2084,4
2085,1
2086,0
2087,7
2088,3
2089,5
2090,1
2091,0
2092,3
2093,7
2094,5
2095,9
2096,5
2097,4
2098,1
2099,0
2100,8
2101,9
2102,5
2103,7
2104,8
2105,1
2106,3
2107,5
2108,3
2109,5
2110,7
2111,1
2112,2
2113,3
2114,2
2115,5
2116,9
2117,0
2118,3
2119,4
2120,5
2121,9
2122,0
2123,3
2124,2
2125,6
2126,6
2127,7
2128,3
2129,6
2130,4
2131,7
2132,5
2133,7
2134,2
2135,2
2136,1
2137,9
2138,9
2139,0
2140,6
2141,4
2142,7
2143,3
2144,2
2145,4
2146,4
2147,3
2148,3
2149,6
2150,6
2151,0
2152,3
2153,8
2154,3
2155,5
2156,1
2157,0
2158,9
2159,9
2160,7
2161,1
2162,9
2163,2
2164,5
2165,3
2166,4
2167,1
2168,0
2169,4
2170,1
2171,1
2172,7
2173,1
2174,4
2175,6
2176,3
2177,8
2178,6
2179,3
2180,1
2181,2
2182,9
2183,1
2184,0
2185,1
2186,4
2187,4
2188,0
2189,8
2190,3
2191,7
2192,9
2193,4
2194,8
2195,7
2196,6
2197,6
2198,2
2199,4
2200,0
2201,5
2202,1
2203,6
2204,8
2205,4
2206,3
2207,1
2208,5
2209,2
2210,1
2211,6
2212,3
2213,7
2214,9
2215,8
2216,7
2217,1
2218,5
2219,7
2220,2
2221,5
2222,2
2223,4
2224,5
2225,6
2226,9
2227,3
2228,2
2229,9
2230,1
2231,7
2232,3
2233,4
2234,9
2235,6
2236,6
2237,8
2238,0
2239,7
2240,4
2241,3
2242,9
2243,2
2244,3
2245,4
2246,5
2247,2
2248,1
2249,6
2250,3
2251,6
2252,9
2253,3
2254,8
2255,7
2256,1
2257,1
2258,4
2259,9
2260,5
2261,1
2262,0
2263,6
2264,0
2265,9
2266,4
2267,8
2268,9
2269,5
2270,6
2271,9
2272,1
2273,4
2274,0
2275,9
2276,1
2277,8
2278,5
2279,2
2280,2
2281,7
2282,5
2283,7
2284,2
2285,6
2286,6
2287,2
2288,6
2289,8
2290,7
2291,3
2292,9
2293,3
2294,8
2295,3
2296,4
2297,1
2298,2
2299,0
2300,9
2301,0
2302,3
2303,1
2304,3
2305,1
2306,3
2307,7
2308,1
2309,2
2310,3
2311,3
2312,6
2313,1
2314,6
2315,2
2316,9
2317,6
2318,2
2319,7
2320,9
2321,3
2322,0
2323,5
2324,7
2325,7
2326,9
2327,9
2328,7
2329,1
2330,0
2331,3
2332,4
2333,9
2334,2
2335,0
2336,9
2337,1
2338,7
2339,0
2340,8
2341,4
2342,7
2343,2
2344,0
2345,8
2346,9
2347,8
2348,7
2349,1
2350,6
2351,3
2352,4
2353,1
2354,7
2355,1
2356,9
2357,8
2358,8
2359,0
2360,5
2361,5
2362,9
2363,2
2364,3
2365,4
2366,7
2367,4
2368,5
2369,1
2370,9
2371,1
2372,6
2373,7
2374,7
2375,0
2376,5
2377,9
2378,9
2379,9
2380,5
2381,7
2382,6
2383,2
2384,0
2385,5
2386,1
2387,1
2388,8
2389,1
2390,0
2391,9
2392,8
2393,1
2394,6
2395,5
2396,0
2397,4
2398,6
2399,6
2400,9
2401,9
2402,4
2403,4
2404,2
2405,6
2406,4
2407,3
2408,6
2409,3
2410,4
2411,4
2412,1
2413,2
2414,4
2415,3
2416,9
2417,8
2418,9
2419,4
2420,7
2421,5
2422,1
2423,1
2424,8
2425,0
2426,8
2427,2
2428,8
2429,4
2430,3
2431,0
2432,0
2433,9
2434,3
2435,5
2436,4
2437,9
2438,5
2439,9
2440,6
2441,3
2442,3
2443,6
2444,0
2445,7
2446,7
2447,5
2448,2
2449,3
2450,6
2451,1
2452,2
2453,7
2454,2
2455,0
2456,7
2457,2
2458,4
2459,3
2460,8
2461,9
2462,4
2463,4
2464,8
2465,6
2466,8
2467,9
2468,0
2469,9
2470,0
2471,3
2472,9
2473,4
2474,3
2475,1
2476,5
2477,9
2478,4
2479,9
2480,2
2481,7
2482,4
2483,4
2484,0
2485,3
2486,7
2487,5
2488,2
2489,1
2490,1
2491,9
2492,2
2493,2
2494,4
2495,1
2496,6
2497,9
2498,7
2499,4
2500,0
2501,0
2502,6
2503,8
2504,4
2505,5
2506,3
2507,6
2508,2
2509,9
2510,6
2511,7
2512,0
2513,4
2514,4
2515,7
2516,1
2517,4
2518,1
2519,7
2520,8
2521,4
2522,0
2523,2
2524,1
2525,5
2526,1
2527,5
2528,3
2529,7
2530,0
2531,9
2532,3
2533,3
2534,3
2535,3
2536,9
2537,4
2538,6
2539,1
2540,2
2541,4
2542,4
2543,7
2544,1
2545,6
2546,8
2547,4
2548,1
2549,0
2550,0
2551,3
2552,7
2553,5
2554,8
2555,1
2556,4
2557,1
2558,3
2559,8
2560,2
2561,3
2562,9
2563,3
2564,9
2565,4
2566,1
2567,8
2568,9
2569,3
2570,8
2571,9
2572,4
2573,4
2574,5
2575,8
2576,7
2577,1
2578,3
2579,4
2580,4
2581,8
2582,5
2583,9
2584,0
2585,9
2586,4
2587,4
2588,9
2589,3
2590,2
2591,5
2592,4
2593,0
2594,7
2595,6
2596,9
2597,7
2598,3
2599,9
2600,9
2601,2
2602,3
2603,9
2604,3
2605,4
2606,5
2607,0
2608,6
2609,7
2610,3
2611,2
2612,8
2613,1
2614,4
2615,3
2616,2
2617,7
2618,6
2619,3
2620,1
2621,4
2622,0
2623,3
2624,7
2625,9
2626,1
2627,6
2628,6
2629,0
2630,9
2631,1
2632,4
2633,4
2634,0
2635,7
2636,7
2637,6
2638,7
2639,4
2640,8
2641,2
2642,1
2643,4
2644,6
2645,4
2646,7
2647,1
2648,3
2649,9
2650,5
2651,6
2652,5
2653,6
2654,7
2655,3
2656,4
2657,8
2658,1
2659,4
2660,6
2661,2
2662,0
2663,9
2664,0
2665,1
2666,3
2667,9
2668,7
2669,0
2670,6
2671,0
2672,0
2673,5
2674,4
2675,7
2676,3
2677,8
2678,4
2679,5
2680,1
2681,5
2682,0
2683,2
2684,7
2685,2
2686,3
2687,6
2688,6
2689,3
2690,4
2691,2
2692,7
2693,0
2694,0
2695,8
2696,1
2697,8
2698,8
2699,5
2700,7
2701,6
2702,0
2703,1
2704,8
2705,0
2706,0
2707,1
2708,7
2709,6
2710,6
2711,1
2712,9
2713,5
2714,3
2715,3
2716,9
2717,6
2718,6
2719,0
2720,5
2721,7
2722,3
2723,5
2724,2
2725,3
2726,3
2727,8
2728,2
2729,7
2730,9
2731,7
2732,1
2733,2
2734,5
2735,0
2736,3
2737,4
2738,4
2739,0
2740,2
2741,5
2742,1
2743,1
2744,5
2745,3
2746,6
2747,5
2748,4
2749,3
2750,3
2751,4
2752,6
2753,7
2754,5
2755,6
2756,0
2757,4
2758,1
2759,6
2760,6
2761,0
2762,7
2763,1
2764,6
2765,2
2766,7
2767,9
2768,8
2769,0
2770,5
2771,0
2772,9
2773,6
2774,4
2775,8
2776,9
2777,1
2778,5
2779,9
2780,0
2781,9
2782,6
2783,6
2784,5
2785,0
2786,6
2787,5
2788,2
2789,0
2790,9
2791,4
2792,9
2793,4
2794,1
2795,6
2796,4
2797,1
2798,6
2799,4
2800,5
2801,8
2802,0
2803,0
2804,4
2805,5
2806,4
2807,1
2808,3
2809,6
2810,5
2811,7
2812,6
2813,4
2814,6
2815,9
2816,0
2817,6
2818,9
2819,0
2820,0
2821,7
2822,7
2823,0
2824,9
2825,0
2826,7
2827,9
2828,4
2829,4
2830,1
2831,0
2832,7
2833,9
2834,4
2835,0
2836,9
2837,0
2838,8
2839,0
2840,7
2841,4
2842,2
2843,1
2844,3
2845,3
2846,3
2847,7
2848,1
2849,3
2850,1
2851,2
2852,2
2853,2
2854,1
2855,2
2856,1
2857,5
2858,6
2859,3
2860,2
2861,1
2862,1
2863,3
2864,3
2865,3
2866,9
2867,8
2868,4
2869,2
2870,7
2871,0
2872,2
2873,8
2874,2
2875,5
2876,1
2877,4
2878,8
2879,9
2880,1
2881,6
2882,9
2883,4
2884,8
2885,0
2886,1
2887,5
2888,5
2889,6
2890,3
2891,6
2892,4
2893,5
2894,1
2895,9
2896,0
2897,6
2898,8
2899,3
2900,9
2901,3
2902,2
2903,2
2904,9
2905,3
2906,9
2907,1
2908,8
2909,5
2910,9
2911,8
2912,3
2913,8
2914,1
2915,6
2916,1
2917,4
2918,5
2919,5
2920,3
2921,9
2922,6
2923,0
2924,3
2925,7
2926,0
2927,6
2928,0
2929,8
2930,4
2931,6
2932,9
2933,4
2934,6
2935,9
2936,7
2937,4
2938,7
2939,7
2940,9
2941,7
2942,9
2943,4
2944,7
2945,5
2946,6
2947,0
2948,2
2949,4
2950,3
2951,5
2952,2
2953,3
2954,4
2955,3
2956,9
2957,3
2958,7
2959,1
2960,6
2961,9
2962,5
2963,4
2964,8
2965,6
2966,7
2967,4
2968,8
2969,8
2970,2
2971,3
2972,5
2973,1
2974,4
2975,5
2976,2
2977,4
2978,9
2979,9
2980,8
2981,6
2982,9
2983,4
2984,8
2985,6
2986,9
2987,9
2988,2
2989,1
2990,4
2991,9
2992,1
2993,2
2994,5
2995,9
2996,9
