id,label
950,4
951,6
952,9
953,2
954,1
955,5
956,7
957,3
958,4
959,0
960,1
961,4
962,0
963,3
964,4
965,7
966,2
967,0
968,0
969,2
970,3
971,4
972,5
973,1
974,9
975,2
976,7
977,7
978,7
979,3
980,1
981,3
982,1
983,3
984,5
985,5
986,8
987,4
988,2
989,1
990,6
991,9
992,1
993,2
994,6
995,7
996,6
997,2
998,1
999,8
1000,2
1001,1
1002,3
1003,3
1004,1
1005,8
1006,6
1007,0
1008,7
1009,1
1010,6
1011,6
1012,1
1013,2
1014,7
1015,5
1016,8
1017,0
1018,2
1019,0
1020,1
1021,0
1022,6
1023,9
1024,2
1025,5
1026,3
1027,4
1028,4
1029,0
1030,8
1031,1
1032,8
1033,8
1034,2
1035,6
1036,4
1037,8
1038,8
1039,4
1040,9
1041,1
1042,8
1043,6
1044,2
1045,3
1046,2
1047,7
1048,0
1049,7
1050,1
1051,3
1052,6
1053,1
1054,5
1055,4
1056,8
1057,6
1058,1
1059,1
1060,7
1061,3
1062,2
1063,1
1064,9
1065,1
1066,2
1067,3
1068,0
1069,1
1070,0
1071,5
1072,1
1073,5
1074,7
1075,4
1076,7
1077,7
1078,2
1079,8
1080,4
1081,5
1082,4
1083,3
1084,4
1085,2
1086,7
1087,6
1088,3
1089,0
1090,2
1091,0
1092,0
1093,9
1094,0
1095,4
1096,0
1097,4
1098,4
1099,8
1100,2
1101,1
1102,0
1103,4
1104,0
1105,4
1106,1
1107,3
1108,8
1109,7
1110,0
1111,5
1112,2
1113,2
1114,1
1115,8
1116,8
1117,3
1118,6
1119,0
1120,9
1121,8
1122,5
1123,7
1124,9
1125,7
1126,9
1127,0
1128,5
1129,2
1130,2
1131,3
1132,3
1133,1
1134,0
1135,3
1136,4
1137,7
1138,2
1139,8
1140,4
1141,1
1142,8
1143,6
1144,1
1145,4
1146,7
1147,4
1148,2
1149,9
1150,4
1151,9
1152,2
1153,1
1154,3
1155,0
1156,6
1157,6
1158,7
1159,7
1160,5
1161,9
1162,5
1163,2
1164,0
1165,0
1166,5
1167,1
1168,7
1169,3
1170,7
1171,7
1172,1
1173,7
1174,7
1175,3
1176,5
1177,3
1178,2
1179,9
1180,5
1181,2
1182,5
1183,3
1184,1
1185,3
1186,7
1187,2
1188,8
1189,3
1190,4
1191,9
1192,6
1193,3
1194,0
1195,6
1196,7
1197,6
1198,8
1199,8
1200,1
1201,3
1202,6
1203,5
1204,7
1205,3
1206,2
1207,0
1208,0
1209,4
1210,2
1211,0
1212,9
1213,7
1214,6
1215,8
1216,7
1217,1
1218,0
1219,4
1220,4
1221,7
1222,4
1223,7
1224,6
1225,9
1226,5
1227,5
1228,8
1229,0
1230,7
1231,1
1232,4
1233,1
1234,3
1235,1
1236,1
1237,4
1238,7
1239,7
1240,7
1241,5
1242,1
1243,2
1244,7
1245,2
1246,6
1247,9
1248,7
1249,7
1250,5
1251,0
1252,5
1253,2
1254,3
1255,8
1256,2
1257,7
1258,1
1259,7
1260,3
1261,9
1262,6
1263,1
1264,4
1265,1
1266,8
1267,7
1268,0
1269,5
1270,9
1271,6
1272,4
1273,5
1274,3
1275,6
1276,9
1277,4
1278,9
1279,6
1280,8
1281,3
1282,3
1283,3
1284,2
1285,4
1286,9
1287,1
1288,5
1289,1
1290,1
1291,4
1292,3
1293,0
1294,6
1295,0
1296,8
1297,0
1298,5
1299,2
1300,1
1301,9
1302,3
1303,0
1304,1
1305,5
1306,0
1307,2
1308,5
1309,2
1310,5
1311,9
1312,6
1313,6
1314,2
1315,4
1316,7
1317,3
1318,1
1319,9
1320,2
1321,4
1322,7
1323,2
1324,1
1325,1
1326,1
1327,0
1328,9
1329,0
1330,7
1331,6
1332,2
1333,0
1334,2
1335,8
1336,9
1337,5
1338,8
1339,3
1340,3
1341,1
1342,1
1343,5
1344,7
1345,0
1346,1
1347,3
1348,2
1349,2
1350,9
1351,3
1352,8
1353,7
1354,8
1355,2
1356,7
1357,7
1358,1
1359,5
1360,6
1361,7
1362,7
1363,6
1364,2
1365,3
1366,1
1367,2
1368,3
1369,4
1370,3
1371,6
1372,5
1373,3
1374,6
1375,0
1376,0
1377,8
1378,1
1379,1
1380,4
1381,9
1382,7
1383,0
1384,1
1385,6
1386,6
1387,9
1388,2
1389,7
1390,7
1391,0
1392,6
1393,1
1394,5
1395,8
1396,7
1397,9
1398,2
1399,3
1400,8
1401,6
1402,3
1403,9
1404,4
1405,3
1406,9
1407,9
1408,0
1409,6
1410,6
1411,6
1412,3
1413,0
1414,6
1415,5
1416,0
1417,9
1418,4
1419,5
1420,6
1421,4
1422,8
1423,8
1424,6
1425,1
1426,1
1427,0
1428,6
1429,8
1430,9
1431,4
1432,8
1433,6
1434,8
1435,1
1436,9
1437,6
1438,5
1439,7
1440,0
1441,2
1442,0
1443,4
1444,4
1445,4
1446,3
1447,4
1448,6
1449,0
1450,6
1451,8
1452,8
1453,6
1454,2
1455,0
1456,9
1457,3
1458,1
1459,1
1460,2
1461,6
1462,3
1463,3
1464,3
1465,2
1466,1
1467,1
1468,0
1469,7
1470,7
1471,4
1472,4
1473,0
1474,0
1475,9
1476,5
1477,6
1478,5
1479,3
1480,3
1481,8
1482,9
1483,2
1484,6
1485,5
1486,5
1487,5
1488,8
1489,0
1490,0
1491,5
1492,2
1493,7
1494,2
1495,6
1496,6
1497,4
1498,9
1499,6
1500,3
1501,6
1502,5
1503,6
1504,8
1505,4
1506,4
1507,7
1508,3
1509,2
1510,1
1511,0
1512,3
1513,1
1514,2
1515,3
1516,8
1517,9
1518,6
1519,9
1520,2
1521,9
1522,5
1523,1
1524,9
1525,3
1526,9
1527,9
1528,2
1529,4
1530,7
1531,5
1532,7
1533,1
1534,9
1535,0
1536,3
1537,8
1538,1
1539,8
1540,8
1541,9
1542,4
1543,7
1544,9
1545,8
1546,1
1547,6
1548,1
1549,3
1550,3
1551,0
1552,9
1553,7
1554,4
1555,6
1556,4
1557,8
1558,0
1559,7
1560,7
1561,3
1562,2
1563,1
1564,2
1565,1
1566,3
1567,7
1568,2
1569,5
1570,6
1571,4
1572,5
1573,1
1574,8
1575,5
1576,8
1577,8
1578,1
1579,3
1580,6
1581,3
1582,6
1583,2
1584,5
1585,8
1586,3
1587,1
1588,0
1589,5
1590,9
1591,3
1592,3
1593,0
1594,3
1595,9
1596,1
1597,4
1598,3
1599,0
1600,1
1601,3
1602,4
1603,1
1604,4
1605,9
1606,6
1607,2
1608,9
1609,1
1610,6
1611,4
1612,1
1613,9
1614,8
1615,9
1616,1
1617,9
1618,6
1619,0
1620,3
1621,0
1622,1
1623,6
1624,8
1625,3
1626,1
1627,8
1628,8
1629,6
1630,8
1631,1
1632,4
1633,2
1634,7
1635,9
1636,4
1637,8
1638,3
1639,4
1640,1
1641,4
1642,1
1643,6
1644,7
1645,7
1646,1
1647,7
1648,5
1649,6
1650,1
1651,5
1652,2
1653,8
1654,8
1655,4
1656,2
1657,1
1658,0
1659,6
1660,5
1661,3
1662,7
1663,5
1664,0
1665,3
1666,2
1667,7
1668,7
1669,8
1670,6
1671,7
1672,3
1673,0
1674,7
1675,8
1676,4
1677,2
1678,3
1679,6
1680,5
1681,9
1682,3
1683,3
1684,6
1685,7
1686,5
1687,4
1688,1
1689,8
1690,0
1691,1
1692,3
1693,2
1694,5
1695,3
1696,6
1697,9
1698,2
1699,9
1700,4
1701,9
1702,5
1703,3
1704,1
1705,9
1706,4
1707,8
1708,9
1709,8
1710,1
1711,4
1712,5
1713,8
1714,1
1715,7
1716,9
1717,6
1718,8
1719,1
1720,8
1721,0
1722,8
1723,8
1724,0
1725,4
1726,5
1727,7
1728,5
1729,4
1730,9
1731,8
1732,8
1733,9
1734,4
1735,9
1736,6
1737,5
1738,8
1739,2
1740,4
1741,2
1742,0
1743,5
1744,0
1745,9
1746,6
1747,0
1748,7
1749,5
1750,1
1751,9
1752,6
1753,2
1754,0
1755,5
1756,2
1757,9
1758,2
1759,2
1760,4
1761,8
1762,4
1763,3
1764,1
1765,2
1766,6
1767,7
1768,7
1769,5
1770,1
1771,6
1772,3
1773,9
1774,8
1775,0
1776,9
1777,6
1778,2
1779,2
1780,1
1781,1
1782,1
1783,9
1784,1
1785,2
1786,6
1787,0
1788,5
1789,3
1790,4
1791,6
1792,0
1793,4
1794,8
1795,9
1796,9
1797,1
1798,1
1799,9
1800,6
1801,4
1802,1
1803,6
1804,7
1805,1
1806,2
1807,1
1808,3
1809,1
1810,6
1811,3
1812,1
1813,4
1814,7
1815,6
1816,8
1817,6
1818,6
1819,3
1820,4
1821,1
1822,2
1823,8
1824,1
1825,4
1826,5
1827,4
1828,5
1829,4
1830,0
1831,2
1832,2
1833,8
1834,8
1835,0
1836,3
1837,3
1838,6
1839,9
1840,4
1841,9
1842,2
1843,9
1844,7
1845,5
1846,4
1847,5
1848,0
1849,8
1850,8
1851,4
1852,9
1853,9
1854,3
1855,7
1856,4
1857,8
1858,2
1859,5
1860,0
1861,8
1862,0
1863,0
1864,8
1865,0
1866,1
1867,2
1868,7
1869,0
1870,0
1871,3
1872,5
1873,8
1874,0
1875,9
1876,1
1877,4
1878,9
1879,8
1880,6
1881,2
1882,6
1883,0
1884,6
1885,6
1886,6
1887,0
1888,8
1889,3
1890,8
1891,0
1892,9
1893,4
1894,4
1895,3
1896,2
1897,2
1898,7
1899,9
1900,3
1901,0
1902,9
1903,2
1904,1
1905,2
1906,0
1907,2
1908,3
1909,1
1910,9
1911,2
1912,5
1913,1
1914,3
1915,1
1916,7
1917,3
1918,8
1919,0
1920,8
1921,8
1922,2
1923,8
1924,4
1925,4
1926,2
1927,7
1928,8
1929,1
1930,4
1931,9
1932,4
1933,2
1934,6
1935,2
1936,4
1937,9
1938,8
1939,0
1940,7
1941,5
1942,7
1943,6
1944,1
1945,7
1946,4
1947,9
1948,7
1949,7
1950,6
1951,3
1952,1
1953,0
1954,0
1955,8
1956,0
1957,9
1958,8
1959,6
1960,6
1961,6
1962,7
1963,5
1964,8
1965,6
1966,9
1967,9
1968,9
1969,7
1970,4
1971,6
1972,3
1973,5
1974,1
1975,7
1976,5
1977,1
1978,4
1979,4
1980,7
1981,2
1982,4
1983,9
1984,5
1985,0
1986,4
1987,0
1988,4
1989,9
1990,5
1991,3
1992,3
1993,6
1994,6
1995,4
1996,5
1997,2
1998,6
1999,4
2000,9
2001,1
2002,4
2003,5
2004,9
2005,2
2006,2
2007,1
2008,9
2009,2
2010,2
2011,0
2012,6
2013,5
2014,2
2015,5
2016,3
2017,7
2018,6
2019,1
2020,8
2021,3
2022,1
2023,6
2024,3
2025,4
2026,7
2027,1
2028,1
2029,1
2030,8
2031,1
2032,0
2033,8
2034,6
2035,1
2036,5
2037,8
2038,6
2039,2
2040,9
2041,1
2042,1
2043,1
2044,8
2045,0
2046,2
2047,5
2048,4
2049,7
2050,1
2051,6
2052,7
2053,9
2054,8
2055,5
2056,3
2057,4
2058,7
2059,4
2060,3
2061,8
2062,1
2063,1
2064,6
2065,2
2066,4
2067,1
2068,0
2069,5
2070,9
2071,5
2072,1
2073,1
2074,4
2075,0
2076,3
2077,1
2078,7
2079,0
2080,0
2081,7
2082,8
2083,0
2084,1
2085,4
2086,1
2087,0
2088,9
2089,2
2090,5
2091,1
2092,0
2093,3
2094,7
2095,5
2096,7
2097,6
2098,7
2099,1
2100,0
2101,8
2102,9
2103,5
2104,5
2105,8
2106,1
2107,3
2108,5
2109,3
2110,5
2111,7
2112,1
2113,2
2114,3
2115,5
2116,5
2117,2
2118,0
2119,4
2120,4
2121,0
2122,8
2123,0
2124,5
2125,3
2126,0
2127,6
2128,7
2129,3
2130,5
2131,4
2132,7
2133,5
2134,7
2135,2
2136,2
2137,1
2138,8
2139,8
2140,0
2141,8
2142,4
2143,3
2144,3
2145,2
2146,4
2147,7
2148,3
2149,2
2150,6
2151,6
2152,0
2153,8
2154,8
2155,3
2156,5
2157,1
2158,0
2159,9
2160,8
2161,7
2162,2
2163,9
2164,2
2165,5
2166,3
2167,4
2168,1
2169,0
2170,4
2171,3
2172,1
2173,7
2174,1
2175,2
2176,4
2177,3
2178,8
2179,6
2180,3
2181,1
2182,5
2183,9
2184,1
2185,0
2186,1
2187,4
2188,4
2189,0
2190,8
2191,3
2192,7
2193,9
2194,4
2195,8
2196,7
2197,6
2198,6
2199,4
2200,4
2201,9
2202,2
2203,1
2204,5
2205,8
2206,4
2207,3
2208,1
2209,5
2210,2
2211,9
2212,6
2213,8
2214,7
2215,9
2216,8
2217,7
2218,1
2219,5
2220,7
2221,7
2222,8
2223,2
2224,4
2225,5
2226,6
2227,8
2228,3
2229,2
2230,9
2231,4
2232,7
2233,8
2234,4
2235,9
2236,8
2237,6
2238,8
2239,0
2240,7
2241,4
2242,3
2243,9
2244,3
2245,3
2246,5
2247,5
2248,2
2249,1
2250,6
2251,3
2252,6
2253,9
2254,3
2255,0
2256,7
2257,1
2258,1
2259,4
2260,9
2261,4
2262,1
2263,0
2264,2
2265,0
2266,9
2267,7
2268,8
2269,4
2270,5
2271,2
2272,8
2273,1
2274,4
2275,0
2276,9
2277,1
2278,8
2279,2
2280,2
2281,2
2282,7
2283,5
2284,3
2285,3
2286,6
2287,8
2288,3
2289,6
2290,3
2291,7
2292,3
2293,4
2294,3
2295,8
2296,3
2297,4
2298,1
2299,2
2300,0
2301,9
2302,0
2303,3
2304,1
2305,5
2306,9
2307,3
2308,7
2309,1
2310,2
2311,7
2312,5
2313,6
2314,1
2315,8
2316,2
2317,9
2318,3
2319,2
2320,7
2321,7
2322,3
2323,0
2324,5
2325,1
2326,7
2327,9
2328,0
2329,7
2330,1
2331,8
2332,3
2333,4
2334,9
2335,2
2336,5
2337,9
2338,1
2339,4
2340,0
2341,8
2342,4
2343,7
2344,6
2345,0
2346,8
2347,9
2348,8
2349,7
2350,1
2351,5
2352,3
2353,4
2354,1
2355,7
2356,1
2357,8
2358,8
2359,3
2360,8
2361,5
2362,5
2363,0
2364,2
2365,3
2366,7
2367,7
2368,4
2369,5
2370,1
2371,9
2372,1
2373,6
2374,7
2375,7
2376,0
2377,5
2378,9
2379,9
2380,9
2381,5
2382,7
2383,6
2384,2
2385,0
2386,5
2387,1
2388,1
2389,8
2390,1
2391,0
2392,9
2393,8
2394,7
2395,6
2396,5
2397,0
2398,4
2399,6
2400,6
2401,8
2402,2
2403,5
2404,4
2405,7
2406,4
2407,4
2408,3
2409,6
2410,3
2411,4
2412,4
2413,1
2414,7
2415,9
2416,3
2417,7
2418,8
2419,9
2420,4
2421,7
2422,5
2423,1
2424,1
2425,8
2426,0
2427,8
2428,2
2429,8
2430,4
2431,3
2432,0
2433,0
2434,3
2435,3
2436,5
2437,4
2438,3
2439,5
2440,9
2441,6
2442,3
2443,3
2444,6
2445,0
2446,7
2447,2
2448,5
2449,7
2450,3
2451,6
2452,8
2453,2
2454,7
2455,2
2456,0
2457,7
2458,2
2459,4
2460,7
2461,8
2462,9
2463,4
2464,4
2465,3
2466,6
2467,5
2468,9
2469,0
2470,8
2471,0
2472,3
2473,8
2474,4
2475,3
2476,1
2477,8
2478,9
2479,4
2480,9
2481,2
2482,7
2483,4
2484,4
2485,0
2486,3
2487,7
2488,5
2489,2
2490,1
2491,1
2492,9
2493,3
2494,0
2495,4
2496,1
2497,5
2498,1
2499,6
2500,7
2501,0
2502,0
2503,6
2504,8
2505,4
2506,4
2507,3
2508,6
2509,2
2510,9
2511,3
2512,2
2513,0
2514,4
2515,4
2516,3
2517,1
2518,4
2519,1
2520,2
2521,5
2522,4
2523,0
2524,2
2525,1
2526,7
2527,1
2528,5
2529,3
2530,7
2531,0
2532,2
2533,3
2534,3
2535,3
2536,6
2537,9
2538,4
2539,6
2540,1
2541,8
2542,4
2543,4
2544,9
2545,3
2546,6
2547,8
2548,4
2549,1
2550,0
2551,0
2552,3
2553,7
2554,5
2555,3
2556,1
2557,4
2558,1
2559,2
2560,7
2561,2
2562,3
2563,8
2564,2
2565,9
2566,7
2567,1
2568,8
2569,9
2570,8
2571,8
2572,9
2573,2
2574,4
2575,2
2576,8
2577,4
2578,1
2579,3
2580,4
2581,4
2582,8
2583,5
2584,9
2585,0
2586,9
2587,4
2588,4
2589,9
2590,3
2591,2
2592,7
2593,4
2594,0
2595,4
2596,2
2597,9
2598,7
2599,3
2600,9
2601,9
2602,2
2603,5
2604,9
2605,8
2606,4
2607,5
2608,0
2609,5
2610,7
2611,3
2612,2
2613,8
2614,1
2615,4
2616,3
2617,2
2618,7
2619,6
2620,3
2621,1
2622,4
2623,3
2624,3
2625,7
2626,9
2627,1
2628,0
2629,6
2630,0
2631,9
2632,1
2633,4
2634,4
2635,0
2636,7
2637,7
2638,6
2639,7
2640,4
2641,4
2642,2
2643,1
2644,4
2645,6
2646,9
2647,7
2648,3
2649,8
2650,8
2651,6
2652,6
2653,5
2654,6
2655,9
2656,3
2657,6
2658,8
2659,1
2660,4
2661,6
2662,2
2663,0
2664,8
2665,0
2666,1
2667,3
2668,9
2669,7
2670,6
2671,3
2672,0
2673,0
2674,5
2675,2
2676,7
2677,3
2678,8
2679,4
2680,3
2681,1
2682,8
2683,0
2684,2
2685,7
2686,2
2687,0
2688,8
2689,6
2690,8
2691,9
2692,8
2693,3
2694,7
2695,0
2696,3
2697,1
2698,8
2699,8
2700,5
2701,7
2702,4
2703,0
2704,2
2705,8
2706,0
2707,0
2708,1
2709,7
2710,6
2711,3
2712,1
2713,4
2714,5
2715,3
2716,3
2717,9
2718,6
2719,6
2720,0
2721,5
2722,4
2723,3
2724,5
2725,2
2726,2
2727,3
2728,8
2729,2
2730,7
2731,9
2732,7
2733,1
2734,2
2735,2
2736,0
2737,9
2738,4
2739,7
2740,0
2741,2
2742,5
2743,7
2744,8
2745,0
2746,2
2747,6
2748,5
2749,4
2750,3
2751,8
2752,4
2753,6
2754,7
2755,5
2756,6
2757,0
2758,4
2759,1
2760,6
2761,3
2762,0
2763,7
2764,1
2765,6
2766,2
2767,7
2768,8
2769,8
2770,0
2771,5
2772,0
2773,4
2774,6
2775,1
2776,8
2777,7
2778,1
2779,3
2780,9
2781,0
2782,9
2783,4
2784,6
2785,5
2786,0
2787,6
2788,3
2789,2
2790,2
2791,9
2792,4
2793,8
2794,4
2795,2
2796,0
2797,7
2798,1
2799,1
2800,4
2801,5
2802,8
2803,0
2804,0
2805,4
2806,5
2807,4
2808,1
2809,3
2810,6
2811,3
2812,7
2813,2
2814,4
2815,6
2816,9
2817,0
2818,6
2819,9
2820,0
2821,0
2822,7
2823,7
2824,0
2825,9
2826,0
2827,1
2828,8
2829,4
2830,4
2831,1
2832,0
2833,9
2834,5
2835,4
2836,0
2837,9
2838,0
2839,8
2840,0
2841,2
2842,4
2843,2
2844,1
2845,7
2846,3
2847,3
2848,2
2849,1
2850,3
2851,1
2852,2
2853,2
2854,2
2855,1
2856,2
2857,1
2858,3
2859,6
2860,3
2861,2
2862,1
2863,1
2864,3
2865,3
2866,2
2867,3
2868,9
2869,4
2870,2
2871,2
2872,5
2873,2
2874,1
2875,2
2876,8
2877,1
2878,7
2879,8
2880,9
2881,1
2882,6
2883,9
2884,4
2885,8
2886,0
2887,1
2888,3
2889,5
2890,6
2891,3
2892,6
2893,4
2894,5
2895,1
2896,9
2897,0
2898,5
2899,8
2900,3
2901,9
2902,3
2903,2
2904,2
2905,9
2906,3
2907,9
2908,1
2909,8
2910,5
2911,0
2912,8
2913,3
2914,8
2915,1
2916,6
2917,1
2918,4
2919,2
2920,0
2921,3
2922,8
2923,6
2924,0
2925,3
2926,4
2927,0
2928,6
2929,0
2930,8
2931,7
2932,6
2933,9
2934,4
2935,4
2936,8
2937,7
2938,4
2939,7
2940,2
2941,7
2942,2
2943,9
2944,4
2945,9
2946,2
2947,6
2948,0
2949,2
2950,4
2951,2
2952,5
2953,2
2954,3
2955,4
2956,2
2957,9
2958,5
2959,7
2960,1
2961,2
2962,8
2963,9
2964,4
2965,2
2966,6
2967,7
2968,4
2969,8
2970,8
2971,2
2972,3
2973,2
2974,1
2975,4
2976,5
2977,8
2978,2
2979,9
2980,6
2981,9
2982,6
2983,7
2984,2
2985,8
2986,9
2987,0
2988,9
2989,2
2990,1
2991,4
2992,9
2993,1
2994,2
2995,8
2996,9
2997,9
2998,7
