Unnamed: 0,배출량(kg)
928,16987.29
929,8334.837
930,11166.746
931,33450.914
932,14443.108
933,44343.625
934,29142.633
935,2341.892
936,2549.8228
937,18025.986
938,10018.808
939,16377.688
940,7759.6436
941,16184.567
942,7753.6787
943,7510.038
944,86139.99
945,5304.798
946,10941.499
947,11442.634
948,25745.158
949,14719.683
950,10286.908
951,13102.372
952,109789.24
953,23147.086
954,10675.19
955,18668.004
956,7748.0537
957,10993.948
958,45474.41
959,13337.201
960,30058.447
961,34523.797
962,3252.234
963,3065.9949
964,18354.023
965,9906.728
966,17226.098
967,7255.878
968,11879.736
969,7097.701
970,7702.291
971,77527.35
972,6311.254
973,10851.123
974,11522.23
975,24393.674
976,14526.465
977,9868.873
978,17934.195
979,100276.16
980,22411.44
981,10392.86
982,17676.643
983,7997.57
984,9763.957
985,13301.833
986,27667.988
987,32829.61
988,43181.934
989,3013.007
990,3493.9727
991,18396.705
992,9802.484
993,15262.471
994,6824.23
995,15980.255
996,7910.619
997,7171.492
998,85247.51
999,5936.5303
1000,12518.6875
1001,12024.36
1002,25865.67
1003,16129.944
1004,11360.682
1005,13900.249
1006,108864.67
1007,25096.094
1008,10911.322
1009,19461.611
1010,9694.393
1011,11751.219
1012,28623.686
1013,35804.516
1014,14425.893
1015,46564.49
1016,5048.1387
1017,4474.8154
1018,19532.527
1019,10882.682
1020,16311.628
1021,8215.045
1022,11062.545
1023,8626.957
1024,7282.7666
1025,121712.43
1026,13702.814
1027,14425.483
1028,15485.933
1029,31528.014
1030,20730.842
1031,15058.919
1032,8294.062
1033,140763.94
1034,34441.92
1035,13171.758
1036,24353.557
1037,14654.266
1038,15741.238
1039,17597.494
1040,48279.312
1041,33968.668
1042,57049.98
1043,4721.3613
1044,5866.173
1045,22959.291
1046,13612.436
1047,22573.232
1048,10941.068
1049,11136.002
1050,8570.004
1051,7461.412
1052,88675.555
1053,10482.734
1054,12252.094
1055,13196.621
1056,28097.957
1057,15848.007
1058,11307.918
1059,25149.508
1060,116808.83
1061,24860.186
1062,10816.594
1063,19846.963
1064,8117.4697
1065,11746.289
1066,15757.124
1067,36337.895
1068,51157.02
1069,28939.771
1070,6054.844
1071,4033.932
1072,20496.213
1073,11273.897
1074,17149.85
1075,8996.657
1076,21463.586
1077,8219.194
1078,7236.315
1079,74275.52
1080,5819.4536
1081,9537.811
1082,10389.163
1083,23816.865
1084,12454.344
1085,9081.926
1086,15257.73
1087,96395.33
1088,21368.709
1089,9230.327
1090,15328.536
1091,6808.7627
1092,9990.237
1093,26554.475
1094,31611.184
1095,12441.647
1096,39987.406
1097,3872.926
1098,3812.1511
1099,17504.322
1100,8926.626
1101,13697.53
1102,6761.6504
1103,15444.717
1104,6847.263
1105,7347.5757
1106,87027.805
1107,5416.202
1108,11475.915
1109,12417.111
1110,26934.508
1111,15925.4375
1112,11944.344
1113,16306.0205
1114,114531.06
1115,25962.38
1116,10815.008
1117,20070.281
1118,9050.062
1119,12152.43
1120,49177.492
1121,29628.863
1122,36217.207
1123,15424.7
1124,4318.0674
1125,4481.329
1126,19431.936
1127,11664.692
1128,18089.768
1129,8475.032
1130,16132.965
1131,7764.872
1132,7542.4683
1133,85352.72
1134,6353.42
1135,10444.89
1136,11870.37
1137,25233.02
1138,14996.695
1139,9598.707
1140,12587.999
1141,108532.81
1142,23324.482
1143,10394.703
1144,18264.924
1145,7556.7354
1146,11483.46
1147,29898.531
1148,34404.92
1149,13323.275
1150,45564.07
1151,4607.486
1152,3927.7666
1153,18846.121
1154,9687.982
1155,15884.93
1156,7070.1973
1157,10890.596
1158,7333.6655
1159,6940.9937
1160,75800.805
1161,6985.9487
1162,10475.243
1163,11089.305
1164,24239.627
1165,13881.005
1166,10087.266
1167,17672.844
1168,97142.67
1169,22170.242
1170,9869.497
1171,17934.176
1172,8091.637
1173,10086.844
1174,41284.902
1175,12847.917
1176,31552.986
1177,26856.736
1178,3032.3918
1179,2957.6228
1180,18105.574
1181,9871.177
1182,15179.057
1183,6538.654
1184,16168.273
1185,7733.352
1186,7291.9
1187,82347.37
1188,5340.296
1189,11672.6
1190,12386.511
1191,25224.459
1192,15596.234
1193,10917.823
1194,13537.626
1195,104129.75
1196,24113.564
1197,10930.179
1198,19443.684
1199,9507.399
1200,11786.761
1201,27165.906
1202,34507.875
1203,44955.984
1204,14023.056
1205,4430.0337
1206,3915.813
1207,19270.416
1208,10615.481
1209,15962.671
1210,7250.508
1211,8520.404
1212,7090.0137
1213,7306.797
1214,81698.04
1215,13462.923
1216,13358.781
1217,11724.866
1218,29419.553
1219,18786.77
1220,12961.1045
1221,7071.5645
1222,122186.83
1223,19356.26
1224,11145.061
1225,21257.633
1226,14024.25
1227,14860.006
1228,43077.918
1229,31541.95
1230,15838.799
1231,33829.613
1232,6401.3726
1233,2525.3518
1234,19399.344
1235,12409.224
1236,19965.488
1237,5022.4272
1238,6848.443
1239,7856.399
1240,7715.787
1241,91027.97
1242,10278.207
1243,11656.279
1244,13124.268
1245,27934.504
1246,16417.59
1247,11575.963
1248,19711.727
1249,116103.016
1250,26265.225
1251,10980.369
1252,20414.008
1253,8453.28
1254,12202.954
1255,15773.292
1256,50988.656
1257,36584.137
1258,28319.459
1259,5004.0625
1260,4522.4966
1261,19869.78
1262,11688.26
1263,17198.92
1264,9115.079
1265,20751.506
1266,7614.8867
1267,7668.7925
1268,82490.01
1269,6136.041
1270,10299.242
1271,11619.663
1272,27418.877
1273,14868.396
1274,10347.583
1275,15298.97
1276,108148.12
1277,24166.459
1278,9625.137
1279,18658.957
1280,8564.082
1281,11287.1045
1282,27450.973
1283,34386.066
1284,13750.037
1285,44549.48
1286,4635.9585
1287,3695.111
1288,18843.557
1289,9969.192
1290,15989.946
1291,7376.1284
1292,15842.695
1293,8069.438
1294,7606.574
1295,86549.375
1296,6085.8296
1297,11485.1
1298,12871.951
1299,26001.434
1300,16286.849
1301,11225.088
1302,16398.992
1303,114588.37
1304,26738.406
1305,10256.921
1306,19764.715
1307,9563.161
1308,12652.699
1309,15041.373
1310,29333.357
1311,36399.266
1312,49583.43
1313,4136.3706
1314,5013.18
1315,19078.467
1316,11355.042
1317,17545.805
1318,8721.899
1319,16477.182
1320,7271.5425
1321,7455.5854
1322,75529.62
1323,6707.904
1324,10006.039
1325,11095.998
1326,23723.373
1327,13219.868
1328,9911.11
1329,12418.014
1330,98655.98
1331,21407.084
1332,9005.339
1333,16323.478
1334,8112.902
1335,10757.517
1336,26892.223
1337,29117.426
1338,11722.856
1339,39105.227
1340,4509.1484
1341,4074.7825
1342,17169.062
1343,9129.725
1344,15265.193
1345,6820.72
1346,11317.029
1347,6238.0864
1348,7458.7183
1349,84176.29
1350,6658.98
1351,10880.269
1352,12234.71
1353,26002.834
1354,15721.995
1355,10777.6875
1356,17499.338
1357,105957.445
1358,25167.1
1359,10525.809
1360,19752.469
1361,9308.479
1362,11725.039
1363,13723.432
1364,27735.898
1365,34582.934
1366,45875.844
1367,4843.1104
1368,5700.977
1369,18271.467
1370,10868.118
1371,16749.926
1372,7100.1567
1373,16084.561
1374,7294.618
1375,7585.268
1376,86470.836
1377,5587.412
1378,11964.325
1379,13182.594
1380,25632.256
1381,16674.277
1382,11462.886
1383,14233.871
1384,110909.83
1385,26301.008
1386,10759.363
1387,20335.943
1388,10766.281
1389,12580.843
1390,14335.738
1391,35598.395
1392,27394.045
1393,46872.285
1394,4539.5425
1395,4359.604
1396,18867.762
1397,11825.687
1398,16515.955
1399,8295.596
1400,11654.629
1401,7106.469
1402,7595.161
1403,119336.53
1404,14055.669
1405,14475.8
1406,16250.056
1407,31802.871
1408,21571.787
1409,15535.149
1410,8484.215
1411,139205.97
1412,34596.656
1413,13503.771
1414,25936.693
1415,14747.602
1416,16271.904
1417,55975.574
1418,46761.973
1419,32237.533
1420,16652.035
1421,5556.502
1422,4834.8237
1423,21518.986
1424,13297.698
1425,21908.31
1426,11489.358
1427,11332.623
1428,7664.5264
1429,7709.7065
1430,92027.97
1431,11778.568
1432,12135.979
1433,13893.579
1434,28922.887
1435,16884.248
1436,12226.136
1437,25791.328
1438,118357.414
1439,26327.969
1440,9940.347
1441,21061.828
1442,9239.937
1443,12575.482
1444,36182.625
1445,15729.767
1446,28071.805
1447,51686.74
1448,5020.763
1449,4820.7373
1450,19260.11
1451,11537.941
1452,17083.508
1453,9761.973
1454,21926.469
1455,7538.2646
1456,7571.6875
1457,85930.484
1458,6077.6685
1459,11381.071
1460,12202.019
1461,28029.58
1462,15975.621
1463,11230.707
1464,15941.554
1465,113705.87
1466,25654.13
1467,10099.225
1468,19782.865
1469,9292.317
1470,12166.884
1471,45979.055
1472,14351.653
1473,35588.312
1474,27344.904
1475,4591.571
1476,5412.8794
1477,18279.67
1478,10461.962
1479,16668.36
1480,8062.622
1481,16667.414
1482,6439.845
1483,7622.586
1484,85124.05
1485,7229.5615
1486,11236.802
1487,13194.741
1488,26171.89
1489,16628.531
1490,11372.875
1491,17028.648
1492,113159.4
1493,27024.455
1494,10022.334
1495,19515.092
1496,10546.594
1497,13026.358
1498,28610.072
1499,48453.508
1500,14952.706
1501,35792.688
1502,4256.692
1503,4586.969
1504,18099.303
1505,10525.062
1506,17343.367
1507,9035.605
1508,16986.635
1509,8552.684
1510,7327.029
1511,85771.28
1512,6842.5293
1513,11286.2
1514,12312.691
1515,26627.602
1516,15493.293
1517,11376.237
1518,13330.526
1519,109854.21
1520,24488.158
1521,9658.446
1522,20097.75
1523,9794.625
1524,12358.416
1525,33469.734
1526,44494.77
1527,13500.57
1528,28628.996
1529,4486.559
1530,4899.6577
1531,18201.115
1532,10270.894
1533,17594.234
1534,7894.712
1535,12269.407
1536,7394.6714
1537,7587.1865
1538,78936.336
1539,7660.741
1540,11047.685
1541,12040.748
1542,26200.67
1543,15440.529
1544,11177.05
1545,17291.775
1546,102686.11
1547,24030.188
1548,9080.753
1549,19006.01
1550,9950.914
1551,11535.114
1552,12758.654
1553,43521.45
1554,26176.68
1555,32393.357
1556,4733.671
1557,4369.167
1558,17917.305
1559,10389.573
1560,16161.806
1561,7701.455
1562,16078.057
1563,7075.421
1564,7386.4688
1565,85379.35
1566,6185.0923
1567,12732.694
1568,13613.105
1569,26734.127
1570,17065.932
1571,12273.865
1572,13419.674
1573,109233.66
1574,26345.129
1575,10272.724
1576,21022.334
1577,11117.108
1578,12487.195
1579,34856.137
1580,26485.842
1581,14192.427
1582,45646.535
1583,4461.8726
1584,4989.7773
1585,18465.855
1586,10770.939
1587,16711.059
1588,8781.884
1589,11981.623
1590,7261.8145
1591,7448.7153
1592,120488.34
1593,14452.563
1594,15129.125
1595,15984.8125
1596,31391.73
1597,20773.604
1598,15456.251
1599,8873.481
1600,138522.0
1601,35144.32
1602,13014.015
1603,25766.805
1604,15218.205
1605,17229.715
1606,55105.35
1607,16668.006
1608,31694.361
1609,46042.496
1610,5204.9795
1611,5571.189
1612,21540.617
1613,12545.273
1614,21650.639
1615,11448.701
1616,11520.28
1617,7839.165
1618,7801.258
1619,91399.336
1620,11498.926
1621,12412.589
1622,13954.322
1623,28491.678
1624,17194.162
1625,13039.742
1626,25166.82
1627,116943.14
1628,26730.414
1629,10158.091
1630,21486.59
1631,9594.403
1632,12830.405
1633,36176.2
1634,15700.443
1635,27266.145
1636,50730.156
1637,4972.8154
1638,5324.8096
1639,18967.738
1640,11702.133
1641,17671.207
1642,9991.369
1643,21688.324
1644,7654.8916
1645,7628.718
1646,84491.4
1647,6906.3145
1648,11757.038
1649,12715.354
1650,28475.107
1651,15954.467
1652,11630.069
1653,16163.399
1654,112849.93
1655,25921.87
1656,9403.885
1657,20118.89
1658,10036.027
1659,12031.655
1660,34854.11
1661,45303.75
1662,14114.805
1663,26733.818
1664,4526.065
1665,5601.552
1666,17888.943
1667,10963.932
1668,16659.83
1669,8622.377
1670,15777.012
1671,8369.005
1672,7591.7964
1673,81636.64
1674,7233.5986
1675,10408.921
1676,11442.667
1677,24766.137
1678,15214.006
1679,10321.208
1680,18619.213
1681,109116.87
1682,24303.596
1683,10141.602
1684,19030.16
1685,8624.623
1686,11398.769
1687,48286.277
1688,29994.87
1689,14055.456
1690,35221.023
1691,2785.2197
1692,4053.2307
1693,18504.225
1694,10509.249
1695,16453.701
1696,8663.983
1697,17663.049
1698,7840.005
1699,7620.034
1700,88327.055
1701,6859.769
1702,10984.655
1703,11451.073
1704,26721.492
1705,15045.059
1706,10885.278
1707,14289.608
1708,111799.67
1709,23470.344
1710,10773.546
1711,19824.217
1712,8360.424
1713,11318.831
1714,13077.428
1715,30716.664
1716,47143.336
1717,35440.418
1718,3648.3281
1719,3434.1387
1720,18454.963
1721,11090.31
1722,17424.105
1723,7836.689
1724,13085.007
1725,8406.5205
1726,7849.449
1727,78814.25
1728,7495.1553
1729,10573.722
1730,11604.679
1731,24147.254
1732,14543.658
1733,10482.273
1734,18673.42
1735,100897.17
1736,22378.729
1737,10214.424
1738,19108.873
1739,8338.104
1740,10198.815
1741,44291.49
1742,33060.223
1743,28280.285
1744,12749.922
1745,3169.2993
1746,4168.4224
1747,18386.375
1748,10389.178
1749,15415.264
1750,7670.887
1751,16881.947
1752,7655.8755
1753,7499.758
1754,82531.01
1755,5910.934
1756,12677.466
1757,12102.562
1758,24750.984
1759,15617.799
1760,10800.244
1761,14855.783
1762,104332.305
1763,24452.475
1764,11570.268
1765,20583.05
1766,9054.884
1767,11306.764
1768,28366.324
1769,44998.37
1770,13484.686
1771,34012.88
1772,4093.6729
1773,4552.181
1774,18694.537
1775,11325.2705
1776,15951.941
1777,8188.0396
1778,12271.377
1779,8498.205
1780,7670.0645
1781,118555.6
1782,14001.794
1783,14432.459
1784,14967.12
1785,30664.75
1786,19154.889
1787,14572.975
1788,8896.872
1789,137321.95
1790,33707.766
1791,13028.003
1792,24573.584
1793,15058.056
1794,15548.17
1795,56819.93
1796,16813.701
1797,47205.29
1798,33433.426
1799,5163.119
1800,5414.0337
1801,22320.9
1802,13471.725
1803,21865.53
1804,10670.972
1805,11614.104
1806,10599.982
1807,7978.9443
1808,92334.26
1809,10873.439
1810,11947.927
1811,13048.335
1812,27464.73
1813,15888.688
1814,11956.426
1815,25646.068
1816,116851.34
1817,24996.242
1818,11450.378
1819,20790.074
1820,8186.4414
1821,11618.361
1822,52271.996
1823,29428.26
1824,36792.113
1825,15471.626
1826,4584.249
1827,4204.398
1828,20292.002
1829,11889.858
1830,16887.812
1831,9490.921
1832,23037.293
1833,8308.366
1834,8026.428
1835,85560.74
1836,6567.1655
1837,10840.054
1838,12254.0
1839,27547.18
1840,14849.115
1841,10593.371
1842,15487.53
1843,112403.61
1844,24514.592
