ID,TARGET
333,1.1858497
334,1.18808
335,1.1851786
336,3.7282562
337,8.417323
338,8.417323
339,14.94761
340,22.955608
341,24.965448
342,25.966156
343,9.9404955
344,55.29725
345,56.2775
346,56.2775
347,56.2775
348,56.2775
349,56.142216
350,31.25674
351,56.2775
352,31.25674
353,31.25674
354,1.1883026
355,1.140267
356,1.145969
357,1.1423607
358,1.1520452
359,1.1505946
360,1.1756936
361,1.1649104
362,1.1752845
363,1.1559099
364,1.1627306
365,1.1448244
366,1.1494303
367,1.1417421
368,1.1446714
369,1.1909244
370,1.1928152
371,1.1908188
372,1.1926608
373,1.1907092
374,1.1918004
375,1.1906902
376,1.1915895
377,1.19053
378,1.1909643
379,1.1905178
380,1.190779
381,1.1905097
382,1.1910244
383,1.1924298
384,31.184029
385,31.25674
386,31.25674
387,56.277447
388,56.276264
389,56.2775
390,56.2775
391,56.2775
392,56.2775
393,56.2775
394,56.2775
395,56.2775
396,56.2775
397,56.2775
398,56.2775
399,56.2775
400,56.2775
401,31.25674
402,8.418145
403,1.1435982
404,1.1547186
405,1.1432654
406,1.1533123
407,1.1437513
408,1.1520696
409,1.142079
410,1.1494385
411,1.1419188
412,1.148811
413,1.140754
414,1.147256
415,1.1400313
416,1.1462988
417,1.1926274
418,1.2190086
419,1.1919078
420,1.2195182
421,1.1913179
422,1.2200924
423,1.1905178
424,1.2204818
425,1.189443
426,1.229669
427,1.1875123
428,1.2283084
429,1.1851896
430,1.2348552
431,1.1781498
432,31.25674
433,31.25674
434,55.907818
435,56.2775
436,56.2775
437,56.2775
438,56.2775
439,56.2775
440,56.2775
441,56.2775
442,56.2775
443,56.2775
444,56.2775
445,17.130516
446,16.86211
447,10.599725
448,6.645549
449,1.7423099
450,1.192965
451,1.139342
452,1.1692327
453,1.1395334
454,1.161471
455,1.1395681
456,1.1610919
457,1.139714
458,1.1608213
459,1.1397551
460,1.1665083
461,1.1402252
462,1.1719059
463,1.1409088
464,1.176184
465,1.2070516
466,1.2897487
467,1.2033322
468,1.2840754
469,1.1974343
470,1.2739252
471,1.1917549
472,1.2650268
473,1.1864666
474,1.257739
475,1.1815199
476,1.2507783
477,1.176112
478,1.2458496
479,1.1698463
480,31.241444
481,31.25674
482,31.25674
483,56.2244
484,46.997334
485,63.050163
486,56.2775
487,63.050182
488,56.27776
489,56.2775
490,56.2775
491,56.2775
492,56.2775
493,56.2775
494,56.2775
495,56.2775
496,31.256783
497,31.25674
498,1.2026418
499,1.1389045
500,1.1706717
501,1.1389095
502,1.1638856
503,1.1387624
504,1.1557745
505,1.1388248
506,1.1551542
507,1.1387016
508,1.1539358
509,1.1386358
510,1.1477772
511,1.1386656
512,1.1430575
513,1.190802
514,1.2025739
515,1.190078
516,1.196816
517,1.189485
518,1.1935868
519,1.1895338
520,1.1919255
521,1.1892225
522,1.1908929
523,1.1888694
524,1.1903003
525,1.1893419
526,1.1900545
527,1.1889813
528,1.1904374
529,1.1886126
530,1.2101446
531,1.1907715
532,1.2674915
533,2.0628357
534,4.59241
535,25.968327
536,25.964413
537,13.918889
538,16.251966
539,3.737595
540,11.625428
541,9.138197
542,3.5686762
543,3.3360522
544,1.2515174
545,1.1438304
546,1.1630055
547,1.1529741
548,1.1655408
549,1.1566147
550,1.1651007
551,1.1505412
552,1.1576599
553,1.1483108
554,1.1542836
555,1.1438824
556,1.1508018
557,1.1437439
558,1.1478924
559,1.1427613
560,1.1464196
561,1.1905074
562,1.1906035
563,1.1904229
564,1.1905222
565,1.1903042
566,1.1905123
567,1.1900976
568,1.1903608
569,1.1899902
570,1.1902713
571,1.1898154
572,1.1901628
573,1.1895555
574,1.1900195
575,1.188511
576,30.759808
577,31.25674
578,31.25674
579,31.25674
580,31.25674
581,56.2775
582,56.2775
583,56.2775
584,56.2775
585,56.2775
586,56.2775
587,32.693153
588,31.25674
589,31.25674
590,31.25674
591,31.25674
592,31.256739
593,8.417323
594,1.1443089
595,1.1417642
596,1.1504463
597,1.1430686
598,1.1542786
599,1.1451939
600,1.1501392
601,1.1431655
602,1.1495655
603,1.1429371
604,1.150591
605,1.1434896
606,1.1473558
607,1.1417334
608,1.1445179
609,1.190363
610,1.1904799
611,1.1903232
612,1.1904513
613,1.1902945
614,1.1904076
615,1.1901311
616,1.1903301
617,1.1898857
618,1.1902062
619,1.1895499
620,1.1900274
621,1.1891102
622,1.1897963
623,1.1865826
624,19.966322
625,31.25674
626,31.25674
627,31.25674
628,31.25674
629,56.2775
630,31.25674
631,63.049862
632,50.977535
633,55.298824
634,55.13844
635,55.314384
636,19.00645
637,2.0237284
638,1.4016727
639,1.165296
640,1.1947726
641,1.1385123
642,1.1448779
643,1.1385633
644,1.1415666
645,1.1387068
646,1.1410905
647,1.1388905
648,1.1403906
649,1.1386014
650,1.1403328
651,1.138686
652,1.1397417
653,1.1384815
654,1.139441
655,1.138367
656,1.1392658
657,1.188742
658,1.1939486
659,1.1873724
660,1.1937587
661,1.1865529
662,1.1916901
663,1.185546
664,1.1911482
665,1.1825316
666,1.1900903
667,1.1784014
668,1.1883085
669,1.1732224
670,1.1854917
671,1.1683081
672,31.25674
673,31.25674
674,31.256748
675,56.2775
676,56.2775
677,56.2775
678,56.2775
679,56.2775
680,56.2775
681,56.2775
682,56.2775
683,55.29879
684,56.2775
685,56.2775
686,56.2775
687,56.2775
688,31.25674
689,31.25674
690,1.1431036
691,1.1404233
692,1.1460909
693,1.1418501
694,1.1503614
695,1.1430761
696,1.1506275
697,1.1432457
698,1.1547703
699,1.1450752
700,1.1499449
701,1.1427027
702,1.1535729
703,1.1443824
704,1.1487669
705,1.1904566
706,1.1905322
707,1.1903954
708,1.1905189
709,1.1903061
710,1.1904823
711,1.1901591
712,1.1904229
713,1.189231
714,1.1902081
715,1.1884578
716,1.1898528
717,1.1870017
718,1.1892265
719,1.1844839
720,31.25674
721,31.25674
722,31.25674
723,56.2775
724,56.2775
725,56.2775
726,56.2775
727,56.2775
728,56.2775
729,56.2775
730,56.2775
731,56.2775
732,56.2775
733,56.2775
734,56.2775
735,56.2775
736,56.2775
737,31.25674
738,1.1613499
739,1.1387087
740,1.1627129
741,1.138589
742,1.151081
743,1.1387215
744,1.1481545
745,1.1387354
746,1.144085
747,1.1386284
748,1.1445873
749,1.1384877
750,1.1449465
751,1.1383916
752,1.1440078
753,1.1889963
754,1.2158302
755,1.1872401
756,1.2173291
757,1.1850784
758,1.215836
759,1.1811029
760,1.2202624
761,1.1739982
762,1.2144603
763,1.1696721
764,1.2084144
765,1.1651195
766,1.201761
767,1.1613724
768,4.4926496
769,8.417323
770,15.052793
771,33.852917
772,34.654957
773,46.408833
774,35.048428
775,57.049343
776,57.87379
777,56.2775
778,56.2775
779,56.2775
780,56.2775
781,56.2775
782,56.2775
783,31.256746
784,31.25674
785,31.25674
786,1.1736735
787,1.1383516
788,1.1633948
789,1.1383573
790,1.1522304
791,1.1383739
792,1.1452003
793,1.1383389
794,1.1439401
795,1.1383432
796,1.141655
797,1.1383033
798,1.1419595
799,1.138265
800,1.1422094
801,1.1868409
802,1.2074981
803,1.1861259
804,1.2005471
805,1.1846026
806,1.2003083
807,1.183721
808,1.1949699
809,1.1826842
810,1.1935667
811,1.1797236
812,1.1913171
813,1.1763211
814,1.1883651
815,1.1651472
816,31.25674
817,56.2775
818,56.2775
819,56.2775
820,56.2775
821,56.2775
822,56.2775
823,56.2775
824,56.2775
825,56.2775
826,62.91659
827,56.2775
828,56.2775
829,56.2775
830,56.2775
831,56.2775
832,31.25674
833,31.25674
834,1.1705179
835,1.1384667
836,1.158651
837,1.1385726
838,1.1471177
839,1.1386338
840,1.1466063
841,1.13862
842,1.1435124
843,1.1385424
844,1.143247
845,1.1384296
846,1.1429949
847,1.1383373
848,1.1433376
849,1.188803
850,1.1986996
851,1.1901028
852,1.1912378
853,1.1904624
854,1.1905142
855,1.1904632
856,1.1904768
857,1.1904324
858,1.1904591
859,1.1903096
860,1.1904033
861,1.1903288
862,1.1903721
863,1.1899976
864,1.2259787
865,3.7015224
866,4.744501
867,16.29842
868,25.445988
869,15.268339
870,15.752292
871,25.967274
872,46.665375
873,46.665375
874,55.29879
875,55.29879
876,55.2947
877,52.4997
878,56.2775
879,56.2775
880,31.25674
881,31.25674
882,1.1536185
883,1.146521
884,1.1572071
885,1.1488639
886,1.1562669
887,1.1471955
888,1.1535197
889,1.146038
890,1.1516634
891,1.1448337
892,1.1497365
893,1.1434822
894,1.1474285
895,1.1422178
896,1.1452328
897,1.1907879
898,1.191211
899,1.1906948
900,1.1911451
901,1.1905493
902,1.1910955
903,1.1903547
904,1.1909993
905,1.190095
906,1.1915861
907,1.1892555
908,1.1915766
909,1.1869977
910,1.1913215
911,1.1824712
912,31.25674
913,31.25674
914,56.187386
915,56.2775
916,56.2775
917,56.2775
918,56.2775
919,56.2775
920,56.2775
921,56.2775
922,56.2775
923,56.2775
924,56.2775
925,56.2775
926,56.277496
927,31.25674
928,31.25674
929,8.417326
930,1.1468296
931,1.141248
932,1.1487831
933,1.1435896
934,1.150993
935,1.1433178
936,1.148553
937,1.1417104
938,1.1460142
939,1.1399642
940,1.1446043
941,1.1400567
942,1.1438389
943,1.140314
944,1.1433619
945,1.1909918
946,1.1952527
947,1.1908573
948,1.1949018
949,1.1906813
950,1.1978732
951,1.1904936
952,1.1961159
953,1.1902117
954,1.1946497
955,1.1894675
956,1.1928636
957,1.1891781
958,1.1927704
959,1.1870313
960,31.25674
961,31.25674
962,45.11076
963,56.2775
964,56.2775
965,56.2775
966,56.2775
967,56.2775
968,56.2775
969,56.2775
970,56.2775
971,56.2775
972,56.2775
973,56.2775
974,56.2775
975,56.2775
976,31.25674
977,31.25674
978,1.1593978
979,1.1394509
980,1.1510879
981,1.140215
982,1.1475257
983,1.1402701
984,1.1451231
985,1.1404094
986,1.1435777
987,1.1399736
988,1.1423815
989,1.1396104
990,1.1423769
991,1.1397742
992,1.1414554
993,1.1905092
994,1.1924329
995,1.1903288
996,1.191953
997,1.1901281
998,1.191555
999,1.189901
1000,1.1911508
1001,1.1896533
1002,1.1907443
1003,1.1893898
1004,1.1903716
1005,1.1890731
1006,1.1900433
1007,1.1878594
1008,19.966389
1009,31.25674
1010,31.25674
1011,56.2775
1012,56.2775
1013,56.2775
1014,56.2775
1015,56.2775
1016,46.665375
1017,17.434757
1018,55.29879
1019,56.2775
1020,46.665375
1021,46.665363
1022,31.678444
1023,31.25674
1024,8.417323
1025,8.417323
1026,1.1495179
1027,1.1392864
1028,1.1452326
1029,1.1407461
1030,1.1471883
1031,1.1446745
1032,1.1526064
1033,1.144122
1034,1.1485661
1035,1.1421764
1036,1.1480092
1037,1.1420375
1038,1.1453758
1039,1.1410524
1040,1.1434945
1041,1.1905707
1042,1.1909395
1043,1.1904951
1044,1.190759
1045,1.1904342
1046,1.1906077
1047,1.1903838
1048,1.1906155
1049,1.1902554
1050,1.1904758
1051,1.1901486
1052,1.1903789
1053,1.1899799
1054,1.1902775
1055,1.1894468
1056,19.966322
1057,31.25674
1058,31.25674
1059,56.2775
1060,56.2775
1061,56.2775
1062,56.2775
1063,56.2775
1064,56.2775
1065,56.2775
1066,56.2775
1067,56.2775
1068,56.2775
1069,56.2775
1070,56.2775
1071,56.2775
1072,31.25674
1073,31.25674
1074,1.1551614
1075,1.1389853
1076,1.1472908
1077,1.1402565
1078,1.1462861
1079,1.1409923
1080,1.1443468
1081,1.1401223
1082,1.1439577
1083,1.1400777
1084,1.1433008
1085,1.1401774
1086,1.1421148
1087,1.1397915
1088,1.1413332
1089,1.1904727
1090,1.191332
1091,1.190332
1092,1.1910704
1093,1.1899562
1094,1.1917216
1095,1.1890032
1096,1.1915542
1097,1.1887971
1098,1.1906172
1099,1.1885654
1100,1.1902802
1101,1.1875591
1102,1.1897537
1103,1.1864557
1104,19.966322
1105,31.25674
1106,31.25674
1107,56.2775
1108,56.2775
1109,56.2775
1110,56.2775
1111,56.2775
1112,56.2775
1113,56.2775
1114,56.2775
1115,56.2775
1116,54.591507
1117,43.931763
1118,31.25674
1119,31.25674
1120,31.256721
1121,19.963837
1122,1.1446319
1123,1.1398476
1124,1.1448051
1125,1.1409855
1126,1.1437986
1127,1.1406727
1128,1.1429245
1129,1.140311
1130,1.1421417
1131,1.1397976
1132,1.1421965
1133,1.139363
1134,1.1422247
1135,1.1392976
1136,1.1422203
1137,1.1905113
1138,1.1916702
1139,1.1907212
1140,1.1955324
1141,1.1908311
1142,1.1983
1143,1.190571
1144,1.2007836
1145,1.1912283
1146,1.203009
1147,1.192019
1148,1.2035294
1149,1.1931124
1150,1.2012355
1151,1.1923956
1152,31.25674
1153,56.2775
1154,56.2775
1155,56.2775
1156,56.2775
1157,56.2775
1158,56.2775
1159,56.2775
1160,56.2775
1161,56.2775
1162,56.2775
1163,56.2775
1164,56.2775
1165,56.2775
1166,41.23162
1167,32.017864
1168,31.25674
1169,31.25674
1170,1.1651974
1171,1.1523584
1172,1.163649
1173,1.152639
1174,1.1625072
1175,1.1539425
1176,1.1632656
1177,1.153473
1178,1.1625412
1179,1.1529305
1180,1.1610818
1181,1.1492695
1182,1.153314
1183,1.1442628
1184,1.1475248
1185,1.1921209
1186,1.2012045
1187,1.1920017
1188,1.2013079
1189,1.1918657
1190,1.2011412
1191,1.1921945
1192,1.2003778
1193,1.1917697
1194,1.196183
1195,1.1917993
1196,1.1971399
1197,1.1917113
1198,1.2054588
1199,1.1904331
1200,31.25674
1201,56.2775
1202,56.2775
1203,56.2775
1204,56.2775
1205,56.2775
1206,56.2775
1207,56.2775
1208,56.2775
1209,56.2775
1210,56.2775
1211,56.2775
1212,56.2775
1213,56.2775
1214,56.2775
1215,56.2775
1216,31.25674
1217,31.25674
1218,1.16171
1219,1.1435502
1220,1.1608268
1221,1.1442004
1222,1.1567506
1223,1.1453468
1224,1.1544199
1225,1.1451744
1226,1.1534258
1227,1.1447166
1228,1.1509466
1229,1.1428325
1230,1.1479188
1231,1.1427245
1232,1.1474098
1233,1.1917684
1234,1.1986247
1235,1.1912736
1236,1.1940852
1237,1.1911312
1238,1.1935744
1239,1.1909891
1240,1.1930236
1241,1.1908289
1242,1.1924663
1243,1.1906649
1244,1.1921557
1245,1.1904466
1246,1.1919576
1247,1.1901035
1248,1.5743002
1249,31.25674
1250,56.266216
1251,56.2775
1252,56.2775
1253,56.2775
1254,56.2775
1255,56.2775
1256,56.2775
1257,56.2775
1258,56.2775
1259,56.2775
1260,56.2775
1261,56.2775
1262,56.2775
1263,56.2775
1264,56.2775
1265,56.277496
1266,1.1868216
1267,1.1526698
1268,1.1745592
1269,1.1521032
1270,1.1664325
1271,1.1527034
1272,1.1647197
1273,1.1524736
1274,1.1614301
1275,1.1502672
1276,1.1573744
1277,1.1536244
1278,1.1608232
1279,1.1496891
1280,1.156296
1281,1.1919805
1282,1.1924937
1283,1.1920556
1284,1.1929327
1285,1.1921461
1286,1.1936773
1287,1.1921107
1288,1.1922386
1289,1.1922933
1290,1.1928488
1291,1.1924533
1292,1.1934441
1293,1.1924843
1294,1.1962043
1295,1.1927992
1296,1.8606571
1297,31.260994
1298,56.2775
1299,56.2775
1300,56.2775
1301,46.66537
1302,25.968292
1303,25.96822
1304,14.980121
1305,14.299153
1306,15.448789
1307,14.413408
1308,15.002182
1309,13.765413
1310,9.9824915
1311,4.045375
1312,1.5983089
1313,1.1621901
1314,1.1667163
1315,1.154085
1316,1.1635157
1317,1.1548935
1318,1.1632966
1319,1.1545451
1320,1.1622947
1321,1.1522694
1322,1.1554525
1323,1.1465794
1324,1.1491348
1325,1.1427908
1326,1.1460437
1327,1.1410145
1328,1.1432232
1329,1.1912632
1330,1.1934184
1331,1.1912699
1332,1.1945643
1333,1.191208
1334,1.199304
1335,1.1911982
1336,1.2007178
1337,1.1903064
1338,1.202551
1339,1.1887678
1340,1.2028329
1341,1.1867212
1342,1.201074
1343,1.1838808
1344,1.4463924
1345,27.511326
1346,31.25674
1347,31.25674
1348,31.256824
1349,56.2775
1350,56.2775
1351,55.64354
1352,56.2775
1353,56.2775
1354,56.2775
1355,56.29128
1356,56.2775
1357,56.2775
1358,56.2775
1359,56.2775
1360,56.277485
1361,31.25674
1362,1.159069
1363,1.1434689
1364,1.1563479
1365,1.1416744
1366,1.1546075
1367,1.1409646
1368,1.1518933
1369,1.1400673
1370,1.1554247
1371,1.1396632
1372,1.1588315
1373,1.139505
1374,1.1610657
1375,1.1393739
1376,1.1612706
1377,1.1945802
1378,1.251249
1379,1.1931857
1380,1.2449038
1381,1.19125
1382,1.2398012
1383,1.1900138
1384,1.2358443
1385,1.1883134
1386,1.2331678
1387,1.1859499
1388,1.2319897
1389,1.1824884
1390,1.2318326
1391,1.1738677
1392,2.546799
1393,56.2775
1394,56.2775
1395,56.2775
1396,56.2775
1397,56.2775
1398,56.2775
1399,56.2775
1400,56.2775
1401,56.2775
1402,56.2775
1403,56.2775
1404,56.2775
1405,56.2775
1406,56.2775
1407,56.2775
1408,31.256756
1409,31.256742
1410,1.1722485
1411,1.1409576
1412,1.1715382
1413,1.1401814
1414,1.1696129
1415,1.1398627
1416,1.1617292
1417,1.1400594
1418,1.1569744
1419,1.1395468
1420,1.1609923
1421,1.1392871
1422,1.1642207
1423,1.1391819
1424,1.1660968
1425,1.1944054
1426,1.2575966
1427,1.192808
1428,1.2570032
1429,1.1909006
1430,1.2561079
1431,1.1886352
1432,1.2546678
1433,1.185535
1434,1.2535025
1435,1.1814942
1436,1.2512363
1437,1.1807332
1438,1.2502171
1439,1.1759465
1440,2.711205
1441,56.2775
1442,56.2775
1443,56.2775
1444,56.2775
1445,56.2775
1446,56.2775
1447,56.2775
1448,56.2775
1449,56.2775
1450,56.2775
1451,56.2775
1452,56.2775
1453,56.2775
1454,56.2775
1455,56.2775
1456,56.2775
1457,56.2775
1458,1.187909
1459,1.1396412
1460,1.1816604
1461,1.140263
1462,1.1750666
1463,1.1400801
1464,1.168498
1465,1.1400431
1466,1.1729496
1467,1.1399785
1468,1.1766132
1469,1.139973
1470,1.1792232
1471,1.1400658
1472,1.180513
1473,1.200323
1474,1.2763194
1475,1.1961318
1476,1.2720546
1477,1.1916851
1478,1.2675437
1479,1.1869403
1480,1.2629167
1481,1.181924
1482,1.2581469
1483,1.1768798
1484,1.2527224
1485,1.1714802
1486,1.2478698
1487,1.165996
1488,31.25674
1489,56.2775
1490,56.2775
1491,56.2775
1492,56.2775
1493,56.2775
1494,56.2775
1495,56.2775
1496,56.2775
1497,56.2775
1498,56.2775
1499,56.2775
1500,56.2775
1501,56.2775
1502,56.2775
1503,56.2775
1504,31.25674
1505,31.25674
1506,1.1561065
1507,1.1396168
1508,1.1558784
1509,1.1397258
1510,1.155507
1511,1.1395545
1512,1.1553408
1513,1.139132
1514,1.1551167
1515,1.1392461
1516,1.149919
1517,1.138923
1518,1.14952
1519,1.1387454
1520,1.148538
1521,1.1910614
1522,1.2251513
1523,1.1903545
1524,1.2215241
1525,1.1895443
1526,1.2173048
1527,1.1886469
1528,1.2126697
1529,1.1876576
1530,1.2081842
1531,1.1864964
1532,1.2036079
1533,1.1852602
1534,1.2049152
1535,1.1797572
1536,1.4155236
1537,31.25674
1538,56.07761
1539,56.2775
1540,56.2775
1541,56.2775
1542,56.2775
1543,56.2775
1544,56.2775
1545,56.2775
1546,56.2775
1547,56.2775
1548,56.2775
1549,56.2775
1550,56.2775
1551,56.277485
1552,31.25674
1553,31.25674
1554,1.1473132
1555,1.1410091
1556,1.1486644
1557,1.1417772
1558,1.1460986
1559,1.1404049
1560,1.1440439
1561,1.1393906
1562,1.1437658
1563,1.1389662
1564,1.147148
1565,1.1389785
1566,1.1538944
1567,1.1391994
1568,1.1596321
1569,1.1972326
1570,1.2528539
1571,1.1931843
1572,1.2542825
1573,1.1900474
1574,1.2509798
1575,1.1880325
1576,1.2471482
1577,1.1854511
1578,1.2371184
1579,1.1826814
1580,1.2303724
1581,1.1794355
1582,1.225422
1583,1.175145
1584,1.2517813
1585,3.473915
1586,13.2527075
1587,25.680424
1588,25.942797
1589,38.245564
1590,22.934647
1591,57.15679
1592,65.50263
1593,56.2775
1594,65.50177
1595,56.2775
1596,56.2775
1597,56.2775
1598,56.2775
1599,56.2775
1600,31.25674
1601,31.25674
1602,1.1552532
1603,1.1447667
1604,1.1541198
1605,1.1445593
1606,1.1510601
1607,1.1430278
1608,1.1483672
1609,1.1425555
1610,1.1469485
1611,1.1420678
1612,1.1460773
1613,1.143845
1614,1.1482135
1615,1.1483724
1616,1.1544855
1617,1.1906015
1618,1.1905844
1619,1.1905519
1620,1.1905264
1621,1.1905404
1622,1.1905351
1623,1.1905366
1624,1.1905106
1625,1.1905079
1626,1.1905038
1627,1.1904596
1628,1.1904845
1629,1.1903862
1630,1.190451
1631,1.1902596
1632,1.2088679
1633,8.417323
1634,31.25674
1635,31.25674
1636,31.25674
1637,31.25674
1638,31.25674
1639,32.546555
1640,31.25674
1641,31.25674
1642,31.25674
1643,55.168148
1644,14.575431
1645,11.816489
1646,6.4650755
1647,3.821477
1648,31.25674
1649,31.25674
1650,1.1712642
1651,1.1608297
1652,1.1703228
1653,1.1624633
1654,1.171283
1655,1.1563965
1656,1.1657362
1657,1.1551855
1658,1.1642858
1659,1.1502129
1660,1.1549302
1661,1.1447152
1662,1.1507741
1663,1.142824
1664,1.1476914
1665,1.1938735
1666,1.2138491
1667,1.1930869
1668,1.212107
1669,1.1925602
1670,1.2189506
1671,1.1918322
1672,1.224085
1673,1.190434
1674,1.2177217
1675,1.1895555
1676,1.2243992
1677,1.1877446
1678,1.2256714
1679,1.1821183
1680,31.25674
1681,56.2775
1682,56.2775
1683,56.2775
1684,56.2775
1685,56.2775
1686,56.2775
1687,56.2775
1688,56.2775
1689,56.2775
1690,56.2775
1691,56.2775
1692,56.2775
1693,56.2775
1694,56.2775
1695,56.2775
1696,31.25674
1697,31.25674
1698,1.1547656
1699,1.1404909
1700,1.1574901
1701,1.1405377
1702,1.15568
1703,1.1401104
1704,1.1542308
1705,1.1396772
1706,1.154087
1707,1.139301
1708,1.1541883
1709,1.1390728
1710,1.1547707
1711,1.1389098
1712,1.1552311
1713,1.1923925
1714,1.24282
1715,1.1895639
1716,1.2422394
1717,1.1864699
1718,1.2427717
1719,1.1825923
1720,1.2429153
1721,1.1781129
1722,1.2398915
1723,1.1740075
1724,1.2340139
1725,1.16841
1726,1.2287487
1727,1.1613064
1728,1.2447343
1729,3.2025795
1730,9.776083
1731,25.904816
1732,25.796215
1733,25.968216
1734,46.667385
1735,54.906887
1736,31.2792
1737,56.2775
1738,56.2775
1739,56.2775
1740,56.266933
1741,56.2775
1742,31.256783
1743,56.272335
1744,31.25674
1745,31.25674
1746,1.1585783
1747,1.1478499
1748,1.155428
1749,1.1477078
1750,1.1541079
